dataset_iri,dataset_id,title,provider,description,spatial,modified,page,periodicity,start,end,keywords_all
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Frydek_Mistek_a_jeho_obce,kz2020CZ0802,Volby do zastupitelstev krajů 2020 - výsledky za okres Frýdek-Místek a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3802,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Frýdek-Místek"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Havlickuv_Brod_a_jeho_obce,kz2020CZ0631,Volby do zastupitelstev krajů 2020 - výsledky za okres Havlíčkův Brod a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3601,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Havlíčkův Brod"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Hodonin_a_jeho_obce,kz2020CZ0645,Volby do zastupitelstev krajů 2020 - výsledky za okres Hodonín a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3706,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Hodonín"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Hradec_Kralove_a_jeho_obce,kz2020CZ0521,Volby do zastupitelstev krajů 2020 - výsledky za okres Hradec Králové a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3602,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Hradec Králové"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Jablonec_nad_Nisou_a_jeho_obce,kz2020CZ0512,Volby do zastupitelstev krajů 2020 - výsledky za okres Jablonec nad Nisou a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3504,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Jablonec nad Nisou"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Jesenik_a_jeho_obce,kz2020CZ0711,Volby do zastupitelstev krajů 2020 - výsledky za okres Jeseník a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3811,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Jeseník"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Jihlava_a_jeho_obce,kz2020CZ0632,Volby do zastupitelstev krajů 2020 - výsledky za okres Jihlava a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3707,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Jihlava"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Jindrichuv_Hradec_a_jeho_obce,kz2020CZ0313,Volby do zastupitelstev krajů 2020 - výsledky za okres Jindřichův Hradec a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3303,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Jindřichův Hradec"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Jicin_a_jeho_obce,kz2020CZ0522,Volby do zastupitelstev krajů 2020 - výsledky za okres Jičín a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3604,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Jičín"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Karlovy_Vary_a_jeho_obce,kz2020CZ0412,Volby do zastupitelstev krajů 2020 - výsledky za okres Karlovy Vary a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3403,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Karlovy Vary"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Karvina_a_jeho_obce,kz2020CZ0803,Volby do zastupitelstev krajů 2020 - výsledky za okres Karviná a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3803,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Karviná"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Kladno_a_jeho_obce,kz2020CZ0203,Volby do zastupitelstev krajů 2020 - výsledky za okres Kladno a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3203,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Kladno"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Klatovy_a_jeho_obce,kz2020CZ0322,Volby do zastupitelstev krajů 2020 - výsledky za okres Klatovy a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3404,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Klatovy"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Kolin_a_jeho_obce,kz2020CZ0204,Volby do zastupitelstev krajů 2020 - výsledky za okres Kolín a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3204,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Kolín"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Kromeriz_a_jeho_obce,kz2020CZ0721,Volby do zastupitelstev krajů 2020 - výsledky za okres Kroměříž a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3708,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Kroměříž"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Kutna_Hora_a_jeho_obce,kz2020CZ0205,Volby do zastupitelstev krajů 2020 - výsledky za okres Kutná Hora a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3205,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Kutná Hora"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Liberec_a_jeho_obce,kz2020CZ0513,Volby do zastupitelstev krajů 2020 - výsledky za okres Liberec a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3505,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Liberec"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Litomerice_a_jeho_obce,kz2020CZ0423,Volby do zastupitelstev krajů 2020 - výsledky za okres Litoměřice a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3506,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Litoměřice"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Louny_a_jeho_obce,kz2020CZ0424,Volby do zastupitelstev krajů 2020 - výsledky za okres Louny a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3507,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Louny"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Mlada_Boleslav_a_jeho_obce,kz2020CZ0207,Volby do zastupitelstev krajů 2020 - výsledky za okres Mladá Boleslav a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3207,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Mladá Boleslav"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Most_a_jeho_obce,kz2020CZ0425,Volby do zastupitelstev krajů 2020 - výsledky za okres Most a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3508,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Most"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Melnik_a_jeho_obce,kz2020CZ0206,Volby do zastupitelstev krajů 2020 - výsledky za okres Mělník a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3206,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Mělník"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Novy_Jicin_a_jeho_obce,kz2020CZ0804,Volby do zastupitelstev krajů 2020 - výsledky za okres Nový Jičín a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3804,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Nový Jičín"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Nymburk_a_jeho_obce,kz2020CZ0208,Volby do zastupitelstev krajů 2020 - výsledky za okres Nymburk a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3208,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Nymburk"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Nachod_a_jeho_obce,kz2020CZ0523,Volby do zastupitelstev krajů 2020 - výsledky za okres Náchod a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3605,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Náchod"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Olomouc_a_jeho_obce,kz2020CZ0712,Volby do zastupitelstev krajů 2020 - výsledky za okres Olomouc a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3805,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Olomouc"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Opava_a_jeho_obce,kz2020CZ0805,Volby do zastupitelstev krajů 2020 - výsledky za okres Opava a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3806,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Opava"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Ostrava_mesto_a_jeho_obce,kz2020CZ0806,Volby do zastupitelstev krajů 2020 - výsledky za okres Ostrava-město a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3807,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Ostrava-město"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Pardubice_a_jeho_obce,kz2020CZ0532,Volby do zastupitelstev krajů 2020 - výsledky za okres Pardubice a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3606,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Pardubice"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Pelhrimov_a_jeho_obce,kz2020CZ0633,Volby do zastupitelstev krajů 2020 - výsledky za okres Pelhřimov a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3304,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Pelhřimov"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Plzen_jih_a_jeho_obce,kz2020CZ0324,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-jih a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3406,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Plzeň-jih"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Plzen_mesto_a_jeho_obce,kz2020CZ0323,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-město a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3405,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Plzeň-město"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Plzen_sever_a_jeho_obce,kz2020CZ0325,Volby do zastupitelstev krajů 2020 - výsledky za okres Plzeň-sever a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3407,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Plzeň-sever"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Prachatice_a_jeho_obce,kz2020CZ0315,Volby do zastupitelstev krajů 2020 - výsledky za okres Prachatice a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3306,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Prachatice"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Praha_vychod_a_jeho_obce,kz2020CZ0209,Volby do zastupitelstev krajů 2020 - výsledky za okres Praha-východ a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3209,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Praha-východ"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Praha_zapad_a_jeho_obce,kz2020CZ020A,Volby do zastupitelstev krajů 2020 - výsledky za okres Praha-západ a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3210,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Praha-západ"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Prostejov_a_jeho_obce,kz2020CZ0713,Volby do zastupitelstev krajů 2020 - výsledky za okres Prostějov a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3709,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Prostějov"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Pisek_a_jeho_obce,kz2020CZ0314,Volby do zastupitelstev krajů 2020 - výsledky za okres Písek a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3305,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Písek"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Prerov_a_jeho_obce,kz2020CZ0714,Volby do zastupitelstev krajů 2020 - výsledky za okres Přerov a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3808,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Přerov"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Pribram_a_jeho_obce,kz2020CZ020B,Volby do zastupitelstev krajů 2020 - výsledky za okres Příbram a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3211,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Příbram"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Rakovnik_a_jeho_obce,kz2020CZ020C,Volby do zastupitelstev krajů 2020 - výsledky za okres Rakovník a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3212,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Rakovník"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Rokycany_a_jeho_obce,kz2020CZ0326,Volby do zastupitelstev krajů 2020 - výsledky za okres Rokycany a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3408,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Rokycany"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Rychnov_nad_Kneznou_a_jeho_obce,kz2020CZ0524,Volby do zastupitelstev krajů 2020 - výsledky za okres Rychnov nad Kněžnou a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3607,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Rychnov nad Kněžnou"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Semily_a_jeho_obce,kz2020CZ0514,Volby do zastupitelstev krajů 2020 - výsledky za okres Semily a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3608,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Semily"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Sokolov_a_jeho_obce,kz2020CZ0413,Volby do zastupitelstev krajů 2020 - výsledky za okres Sokolov a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3409,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Sokolov"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Strakonice_a_jeho_obce,kz2020CZ0316,Volby do zastupitelstev krajů 2020 - výsledky za okres Strakonice a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3307,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Strakonice"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Svitavy_a_jeho_obce,kz2020CZ0533,Volby do zastupitelstev krajů 2020 - výsledky za okres Svitavy a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3609,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Svitavy"
